,$\mu(x=2)$
2474,62.07610262774819
2475,68.5473774913444
2476,60.094455576896344
2477,59.648115306389926
2478,61.9927291626101
2479,60.891673094487835
2480,65.48153475558742
2481,62.883408499786775
2482,59.66511537341428
2483,61.59968837902891
2484,64.11047073122502
2485,65.46195706629588
2486,60.95078830418349
2487,61.85441133568978
2488,62.1553150644603
2489,63.78784004886361
2490,66.15567664471925
2491,67.28260206697125
2492,63.21865950804344
2493,63.21865950804344
2494,72.84357420048848
2495,59.17745398357274
2496,67.86925989547406
2497,61.11912423246894
2498,65.83255405082767
2499,65.37151588165888
2500,61.87225406681127
2501,71.88356871855595
2502,58.33651368162565
2503,60.078948762780506
2504,72.21800587087459
2505,69.53629143206622
2506,64.92931082988481
2507,77.01646238138683
2508,62.43736166234839
2509,66.11026096781883
2510,64.55362492706692
2511,68.89026265774896
2512,60.3535570289654
2513,64.09360412454633
2514,62.84074642628005
2515,62.84074642628005
2516,65.17756904907513
2517,73.08889736357878
2518,61.61979518565154
2519,67.76117259654681
2520,57.44231813383224
2521,62.74098427027538
2522,66.5053583387517
2523,62.198015828335734
2524,66.42002983012954
2525,61.82824871004201
2526,63.52788531265287
2527,62.145584481976066
2528,60.81226367864371
2529,66.47251382019192
2530,55.960121336494474
2531,61.4807349825302
2532,66.74495846674421
2533,60.496812808753056
2534,60.496812808753056
2535,65.53732764955491
2536,72.43406743936228
2537,64.35528823478704
2538,72.10366435343576
2539,60.718395106843786
2540,62.29316126409191
2541,69.19039488412255
2542,64.21991376165929
2543,65.64952666255445
2544,65.15723290968155
2545,60.659970329395094
2546,65.53908876910825
2547,60.04036095035743
2548,62.7473079304396
2549,63.15960602560383
2550,68.36327042499043
2551,59.36257781032763
2552,65.66790196901464
2553,70.59488119444585
2554,62.719925647285976
2555,68.58352617428127
2556,68.44851826061415
2557,66.0977129849623
2558,65.1488986524945
2559,65.82251614851913
2560,64.70469159526914
2561,61.6436458393423
2562,61.6436458393423
2563,60.18277479891789
2564,64.1201236173266
2565,67.90053984113914
2566,56.52828097056808
2567,59.43515955784566
2568,59.43515955784566
2569,61.441714263464675
2570,73.49901061202345
2571,70.30638790527786
2572,61.20022405724527
2573,61.20022405724527
2574,61.34146271768733
2575,59.45309048884217
2576,59.449749796404326
2577,67.03866820237117
2578,64.2620810889514
2579,52.66426892993431
2580,60.98676653771309
2581,66.14728281036433
2582,69.7207796250808
2583,71.57170062464822
2584,62.01752198786592
2585,68.57510050124017
2586,66.42858804865213
2587,66.4221766297287
2588,67.26945371251443
2589,77.07980400829524
2590,73.62943508738458
2591,69.78249922245007
2592,60.826446338856044
2593,74.39478090581584
2594,73.27435653952476
2595,61.9339956213513
2596,64.10690903483953
2597,70.4174408656672
2598,64.596221691831
2599,65.34353248468076
2600,65.78835968615793
2601,69.95341157336775
2602,63.48173532623364
2603,62.690682608038465
2604,65.3486634419963
2605,56.99417862353691
2606,60.96632265462811
2607,67.77445943074343
2608,58.68027109015438
2609,61.83425120515649
2610,69.0997257567839
2611,58.83496693933198
2612,59.96164241508184
2613,61.833101659963205
2614,75.27266514974242
2615,61.25920944304493
2616,66.19027576237463
2617,73.17093185505233
2618,60.137197082622514
2619,71.86485145739807
2620,68.13182009139135
2621,62.786712248707055
2622,63.24571279491154
2623,63.51234562117518
2624,67.09465442304865
2625,64.17556059735752
2626,66.60624435889149
2627,62.67654468718144
2628,62.646454517067
2629,67.47829624352178
2630,59.10976416138058
2631,69.86097574407972
2632,55.848525917256225
2633,66.78872032579568
2634,64.28624795376685
2635,68.36767389194617
2636,69.47571290973889
2637,67.03023205557686
2638,67.91932729671205
2639,70.45023702995813
2640,65.89870329308968
2641,64.15185819447797
2642,64.890118022605
2643,63.14118991825636
2644,63.89155109342167
2645,64.6923151688226
2646,62.062497514260116
2647,58.84744352111603
2648,57.57337595430983
2649,70.35388761143173
2650,71.78894098139472
2651,75.62987464463916
2652,61.91766437754482
2653,72.01414786457507
2654,70.38576805882643
2655,72.53329021289048
2656,57.46678343797961
2657,55.56738540483738
2658,64.47025922602789
2659,68.23893989919233
2660,70.93320668137709
2661,61.23615698735361
2662,63.252510034864564
2663,55.70888500636131
2664,58.270489002452116
2665,62.814462003986186
2666,62.814462003986186
2667,70.15821480119216
2668,66.21390950180269
2669,62.34754443590971
2670,66.06483873617285
2671,63.176558878889395
2672,63.850483408975165
2673,68.92737498501677
2674,59.58870722241979
2675,61.262656182047344
2676,66.65291098401764
2677,62.659882407092724
2678,58.975829494378466
2679,66.94212394400918
2680,68.1965005061074
2681,68.69658532973507
2682,56.79208193975837
2683,58.29381213881635
2684,66.75049311577243
2685,67.47643644946584
2686,67.09906650475766
2687,67.09906650475766
2688,57.844624488291906
2689,64.49163287385166
2690,66.5503866503072
2691,71.06841025632116
2692,65.21128797637957
2693,64.49101292383178
2694,63.79747311999871
2695,65.98191952517382
2696,65.98191952517382
2697,66.81897328406187
2698,59.831665865901
2699,60.955929827855265
2700,68.21290586297418
2701,64.97655210462571
2702,64.97655210462571
2703,54.37132729494946
2704,75.2220837218606
2705,78.62152922886614
2706,63.602129384245565
2707,71.96442535160861
2708,59.028930635179066
2709,67.57279133184014
2710,66.87583621985408
2711,58.32349480315827
2712,50.87292119172062
2713,58.68578498547168
2714,70.3445921581947
2715,65.61938857803045
2716,56.679799415806784
2717,77.73207585217699
2718,80.90357156628733
2719,58.7873301216855
2720,59.64228113421368
2721,68.85409007008504
2722,72.6073164203784
2723,69.70099482091136
2724,68.085526496402
2725,68.1753028929578
2726,69.2808385952172
2727,63.981933807725575
2728,63.64953452672701
2729,64.96709496896864
2730,57.7038406028776
2731,57.7038406028776
2732,70.12801620843547
2733,61.18957378129113
2734,63.72948392448317
2735,67.23404142418704
2736,73.67081834260082
2737,67.2030244276817
2738,69.63270423295069
2739,64.28774421071819
2740,63.60886259821793
2741,63.60886259821793
2742,65.84818441309486
2743,66.63874188638113
2744,66.32754762699986
2745,69.06686114143574
2746,61.771193657063606
2747,64.99310103071014
2748,65.95933206162549
2749,70.00443317637186
2750,73.78229197045722
2751,61.11684481351462
2752,60.78584344426899
2753,61.51867721155676
2754,61.58867198259063
2755,56.97919895681808
2756,60.57042941151595
2757,55.255053273201725
2758,67.43375500241712
2759,71.84619913727187
2760,62.497121662847825
2761,60.66394339038885
2762,64.05839687905103
2763,68.09643516637634
2764,66.78626014117222
2765,63.024084130246635
2766,66.55726266413984
2767,72.7598112921778
2768,68.69259526310714
2769,66.33162923425684
2770,72.85884635333235
2771,72.79391672542923
2772,73.47966451933895
2773,64.61848326687195
2774,65.05296251662543
2775,56.958737701804466
2776,66.31917250383273
2777,67.37792275001553
2778,71.89444622358452
2779,63.09348211638693
2780,63.09348211638693
2781,65.97732181188837
2782,67.2354501511062
2783,65.06125686895147
2784,69.85385407216657
2785,63.10657783533693
2786,57.31911547042274
2787,64.47082552541275
2788,75.36086446867813
2789,67.73474326523866
2790,65.20809976347255
2791,68.10813748448525
2792,71.67380669895817
2793,68.39195278289401
2794,66.51602325430991
2795,59.78650903496782
2796,71.14725123006778
2797,73.54099905328731
2798,73.54099905328731
2799,66.84089228103836
2800,66.58635278868188
2801,65.12391339668977
2802,70.56108071081339
2803,54.41191858445027
2804,69.06124737667385
2805,60.33434319156608
2806,59.86433119157435
2807,64.55352289448052
2808,63.308542167854334
2809,60.61441839004263
2810,67.27534528277597
2811,60.31450164190916
2812,69.28006591259506
2813,70.61752818373067
2814,71.27886623292723
2815,63.61291298594295
2816,69.88599436600201
2817,56.78729793705862
2818,64.07451053593267
2819,67.15216138403682
2820,70.42424494875775
2821,65.48139452874348
2822,70.00539997700069
2823,64.64904817392039
2824,72.76704612646343
2825,67.39579686290146
2826,62.657037968489064
2827,58.65574468995143
2828,63.97049113980398
2829,68.91295425285284
2830,66.79990987613436
2831,72.2496326020552
2832,66.83043735685136
2833,70.75517958659175
2834,70.75517958659175
2835,66.93039994896375
2836,72.38530459341834
2837,62.05004844758334
2838,59.51754985423771
2839,60.68520935930435
2840,71.32627562419478
2841,61.364396887181314
2842,69.81439889737
2843,62.9028004777915
2844,55.53720747199174
2845,66.66657484714638
2846,64.70949658342863
2847,70.53998064032963
2848,56.57452567724848
2849,60.49995463086954
2850,60.15335428244283
2851,65.1994058507632
2852,72.30910175570499
2853,59.07207525620866
2854,59.07207525620866
2855,63.186891471162454
2856,64.15269531883563
2857,61.881607005625206
2858,64.79215925232141
2859,70.32538944825158
2860,66.1252139980677
2861,60.385875606846234
2862,63.5761014144481
2863,64.3243789230554
2864,68.36274610177074
2865,64.96967690890835
2866,70.71267845040579
2867,67.67378381237125
2868,72.83828578211093
2869,68.47663225077646
2870,65.96311460393598
2871,62.52330690057005
2872,67.95709078348536
2873,63.86916871090792
2874,63.7773277663257
2875,65.65444389350615
2876,67.45926100059829
2877,58.756519045119795
2878,63.00626664441316
2879,64.81091388613713
2880,63.085566690716554
2881,63.14833575065231
2882,71.06846900762692
2883,72.24452580020154
2884,70.93827626425107
2885,57.92738672572795
2886,75.49599845636759
2887,68.48342648779872
2888,69.51818170780705
2889,62.854940527811266
2890,61.038171170592726
2891,71.3373843978172
2892,73.50923161898903
2893,66.61962979051567
2894,66.29421895117889
2895,70.79326758472008
2896,69.31599147990582
2897,73.36041089491773
2898,60.85731111398658
2899,68.14494027360753
2900,58.59829539900359
2901,56.04763451299167
2902,63.12599611644583
2903,64.57336841057732
2904,68.09561992949108
2905,61.1709382372169
2906,55.44594407043807
2907,56.74386371641471
2908,59.75836958805477
2909,65.18446562046755
2910,68.99020925705382
2911,65.47907471364579
2912,65.04123292887255
2913,69.21252176677692
2914,63.64006813314171
2915,74.03651918443806
2916,67.55951240233956
2917,62.91242357706068
2918,64.69305814981978
2919,66.86948369252698
2920,64.71946455679591
2921,66.57377085964912
2922,64.01746844540403
2923,67.13918749488712
2924,63.797069835999956
2925,82.6096287840906
2926,65.92325921209081
2927,61.96155684197815
2928,66.5997786364667
2929,65.58023821682532
2930,70.03831979547935
2931,64.24325632594666
2932,67.33158248547898
2933,65.40952367545763
2934,65.63110756398855
2935,61.291659083723246
2936,69.91083280948223
2937,67.54025551337513
2938,62.85252887797354
2939,61.85019267070505
2940,58.117274354086064
2941,69.67997418785636
2942,69.18773874238603
2943,58.5428796709932
2944,68.93458774216472
2945,66.90033036486615
2946,66.4027429048014
2947,60.80371887882847
2948,58.782480130508375
2949,73.76959043963232
2950,61.30525992868174
2951,59.33463989695161
2952,71.42441697717997
2953,64.22713486621774
2954,65.04350440181334
2955,60.84624784733299
2956,70.15037692326355
2957,64.26811507264442
2958,62.50885897740508
2959,64.80930987180233
2960,72.22495571759278
2961,76.72731347525212
2962,68.307820350094
2963,59.90593007581565
2964,62.84461349755721
2965,74.97611382545232
2966,57.06918719171595
2967,73.36166181910613
2968,72.12371801348183
2969,64.83107089365384
2970,64.1941006914267
2971,54.39193159833122
2972,71.13881503474587
2973,62.73733841164623
2974,71.24695297487227
2975,66.38713773630488
2976,64.15666090632132
2977,58.757425569067
2978,63.44759886197703
2979,61.83051750833036
2980,65.30430455893992
2981,58.43663173649625
2982,63.51288519173095
2983,61.575095495172874
2984,61.85463266623177
2985,66.9290681852457
2986,64.62824937917611
2987,64.4291041038104
2988,60.53717981446181
2989,71.42407250861615
2990,60.96493922284243
2991,62.24975762099375
2992,68.48005280697487
2993,69.07773315630726
2994,72.29063728664138
2995,71.65231724598489
2996,73.5210546826774
2997,56.72950993430627
2998,59.60344120266893
2999,72.18115175747077
3000,60.3759972811306
3001,55.37330879424362
3002,59.98467055908111
3003,63.02494525137646
3004,63.02494525137646
3005,64.61309971961332
3006,62.60449480778736
3007,66.45352541359964
3008,62.5903743326867
3009,62.3290846459182
3010,65.42978096162973
3011,71.77677836083318
3012,64.95485261950212
3013,65.41320907311277
3014,60.64438109359771
3015,63.68807096408519
3016,64.70219839525781
3017,61.58587561366388
3018,69.95120957781182
3019,61.45929829432127
3020,70.12518581267487
3021,70.41862393056442
3022,66.54745654830408
3023,72.48382685842134
3024,71.58313910782364
3025,59.37443103670122
3026,58.32777609585465
3027,63.76253092663713
3028,66.0730291339029
3029,66.0730291339029
3030,57.155595229515654
3031,62.328610781486354
3032,65.38077375111519
3033,66.5318460004577
3034,64.08530452217161
3035,63.39762581790311
3036,67.27624334369031
3037,63.39103661682471
3038,72.0837010803179
3039,71.08888517902233
3040,65.89171276945741
3041,61.468952753162554
3042,61.37710829073107
3043,62.75752812936551
3044,65.734268650021
3045,62.741291427911285
3046,59.481384099379845
3047,66.48395156224305
3048,70.96772578998971
3049,67.35400369470175
3050,55.21858597897341
3051,61.96279729829399
3052,69.65184967872854
3053,60.21850160009188
3054,68.61423191030254
3055,62.449707529908544
3056,62.449707529908544
3057,61.022865397671396
3058,63.518353965274954
3059,64.80541994743687
3060,62.62279087872547
3061,71.54714377993099
3062,60.469088734008565
3063,76.51765730207313
3064,56.91752602154675
3065,62.2872008358077
3066,61.8179249601765
3067,66.18151575524995
3068,63.86834226067323
3069,69.36700193503873
3070,67.4782997629303
3071,68.77979017589963
3072,65.4645123771411
3073,67.66789301421552
3074,58.283222653887925
3075,56.9508315808449
3076,68.13242626529329
3077,52.59819227344671
3078,62.28394166918872
3079,64.23575649009126
3080,64.23575649009126
3081,62.27435699467063
3082,64.08473831166475
3083,68.49463726180623
3084,69.74175995282913
3085,65.27481495637275
3086,66.70691940461866
3087,65.2471473251104
3088,65.80970889222507
3089,59.448113815777184
3090,72.57474105697887
3091,62.706794568064936
3092,63.428202845383346
3093,75.98697202016355
3094,75.77028645520242
3095,72.32644915178928
3096,62.77247502298051
3097,68.61923687048619
3098,68.041419550211
3099,68.43745302692078
3100,74.83587230040666
3101,67.6904840836211
3102,67.0035040106858
3103,61.15628785480002
3104,67.8122309318642
3105,74.14233951553288
3106,65.16590074591223
3107,53.87659989013221
3108,61.41138338924516
3109,62.885122567395676
3110,65.01219362192191
3111,73.60053690941132
3112,61.88763092361303
3113,64.21319229543124
3114,63.150506432151985
3115,62.987348547036284
3116,70.01439720876077
3117,62.109712737675565
3118,61.333958878432995
3119,72.50809025583875
3120,70.03086690430106
3121,64.11245361875041
3122,65.78545711007112
3123,67.24011636360716
3124,67.24011636360716
3125,64.93245721142976
3126,63.06730426091107
3127,70.70312470365316
3128,63.316388832061456
3129,61.38678473373672
3130,61.53027299849632
3131,65.54133960141698
3132,72.01609352577873
3133,67.63085318694966
3134,61.37044324423191
3135,65.04330001157331
3136,70.39327589494471
3137,64.63774880600279
3138,63.56777304152455
3139,63.43967385139583
3140,64.157402503074
3141,68.41446631519545
3142,64.29535915175113
3143,65.12408383517956
3144,62.27472280318001
3145,65.73179535296946
3146,71.90692211439884
3147,66.23391207234577
3148,70.9064202545374
3149,66.34746906129212
3150,59.93902391535942
3151,60.667242354207794
3152,66.65279109486895
3153,74.8386610031196
3154,64.73914060250931
3155,57.561494185912686
3156,73.31031448136241
3157,66.72463944337208
3158,55.65522481191655
3159,54.57054459797837
3160,66.20651085344082
3161,71.3434881131944
3162,69.0738462053027
3163,63.33934006880953
3164,70.51647998486543
3165,61.13215602007994
3166,74.82163438758474
3167,58.36191908807826
3168,57.02547801290356
3169,57.93446252115876
3170,65.5497758572571
3171,70.66493990422885
3172,72.63363269949834
3173,61.484330195617154
3174,66.07217735480205
3175,57.601979302248616
3176,67.64854954843412
3177,68.73716427055376
3178,64.95092780242054
3179,65.15005471566849
3180,72.28709822408457
3181,61.6237843212658
3182,60.17064642273053
3183,63.172794082464556
3184,61.60983589083196
3185,70.52566052442106
3186,68.27872844642474
3187,63.83076194755504
3188,63.40110977488912
3189,66.31091264429006
3190,63.913089463940416
3191,66.37810883929207
3192,67.19057461535144
3193,70.70946889727854
3194,64.2965300824714
3195,64.38761387612033
3196,63.23286316348578
3197,61.88277465959864
3198,67.13258117301352
3199,69.1937377871592
3200,64.35049327796851
3201,56.59875111751679
3202,65.80316128973823
3203,59.002633118499006
3204,56.62056273578176
3205,66.60106931611239
3206,61.56449382994255
3207,67.27382798833644
3208,68.56866671623966
3209,69.56559519837822
3210,57.90112234362703
3211,57.46515969536348
3212,59.798281669329356
3213,68.05536734897362
3214,64.62730949403652
3215,72.09366957589023
3216,57.59471231468128
3217,63.34902389560193
3218,64.26665370435654
3219,69.1127188343931
3220,64.96005290159252
3221,64.96005290159252
3222,62.792807465445215
3223,72.72283941365484
3224,63.73635302058087
3225,58.37933563132799
3226,64.5147689953101
3227,63.640796602580224
3228,69.47446861485146
3229,62.93612194591028
3230,67.1540564048485
3231,62.27910910875633
3232,63.94305783798608
3233,68.81602472168373
3234,60.14911804743775
3235,60.14911804743775
3236,64.39145101052434
3237,62.672808203846635
3238,61.39427325638859
3239,72.4802096888864
3240,65.55356717886231
3241,76.3859221747331
3242,55.51189592390873
3243,66.18372818000506
3244,65.24067374306468
3245,61.01687462929097
3246,61.471981277553084
3247,72.65984642500011
3248,71.50526810840985
3249,68.92024468488191
3250,67.10559737064817
3251,71.19153634695115
3252,64.31807861463939
3253,71.0997430378724
3254,62.21937791929983
3255,57.79796032218445
3256,70.9557486217797
3257,65.50626284849312
3258,59.40277478561884
3259,57.41036915932947
3260,64.83794141143706
3261,63.86318926389269
3262,61.874679070055436
3263,61.296991930117
3264,64.2464021866319
3265,53.21633722360179
3266,55.96507845318012
3267,55.13403595593384
3268,59.089596665793806
3269,66.82233070453498
3270,63.77547089376136
3271,63.77547089376136
3272,68.63491331504747
3273,60.93492767070102
3274,60.86370531788228
3275,75.07594145396278
3276,59.58386342873573
3277,59.58386342873573
3278,63.07080232918571
3279,56.22552434914382
3280,60.12453915977025
3281,70.91148039434934
3282,63.67535898601572
3283,72.34403855609966
3284,66.09225338664768
3285,63.321614254327706
3286,66.8305443335855
3287,65.35282942944193
3288,64.87034776470678
3289,64.18106398099819
3290,65.01241195628417
3291,59.48666134237141
3292,62.50263563315302
3293,65.58426127363904
3294,64.45300764546747
3295,65.60573702731834
3296,65.60573702731834
3297,70.72060172702237
3298,64.67958262574686
3299,66.21422528158189
3300,59.46493733720735
3301,69.25600706698579
3302,79.83691869947687
3303,61.723090894301386
3304,58.79821970266616
3305,57.082049226519125
3306,61.18885109020352
3307,65.58339472914429
3308,67.41226500823512
3309,72.46888714460309
3310,68.78325756234284
3311,68.72407531295168
3312,66.84222546529278
3313,63.27506682797173
3314,66.96636762522547
3315,68.43544873053202
3316,57.059099142676125
3317,58.266399492685956
3318,67.40579567201883
3319,69.48416957877778
3320,62.83420789832085
3321,60.365574583884325
3322,60.58328829959203
3323,55.19352736475488
3324,64.7772029094413
3325,60.47987758175192
3326,69.30362107041947
3327,65.23258276588247
3328,74.17208598026879
3329,70.61410145583922
3330,61.48934438645025
3331,56.71161613938107
3332,61.55891792574894
3333,60.582275924860866
3334,60.238149705401206
3335,71.45508162066396
3336,65.9711896811058
3337,65.1897651730614
3338,69.88760123744953
3339,63.96636820559046
3340,67.89450741563965
3341,60.98960395124781
3342,63.28042614082255
3343,62.04971140725119
3344,63.99642170743287
3345,63.13119549294816
3346,65.73587479676449
3347,65.34918053760931
3348,62.34631678354806
3349,57.54193486060464
3350,57.21482815075402
3351,71.59204278260471
3352,65.16121858987766
3353,65.2942051147062
3354,67.6782028238374
3355,58.64918093383239
3356,61.87030594212989
3357,61.89882813968057
3358,61.7808568988125
3359,60.661011902487594
3360,65.49918073125377
3361,57.01909640140123
3362,72.81189679670395
3363,69.38464989089216
3364,64.76448725380817
3365,63.33910276542917
3366,67.2540369923589
3367,61.761182737529616
3368,72.84146770052591
3369,62.82386038662828
3370,63.90620248950039
3371,66.07698886016054
3372,63.3115680504573
3373,63.07779340388446
3374,72.80807764642941
3375,71.40127193337868
3376,65.58645542541116
3377,63.68203190062257
3378,65.04485898083935
3379,58.808987207140696
3380,69.95224160226465
3381,61.61388066164113
3382,69.63146439984135
3383,66.87520994888523
3384,66.81930465794132
3385,66.84386117311263
3386,61.02094385161135
3387,63.494287006945044
3388,67.29130183224585
3389,56.63129957124114
3390,70.5878322390347
3391,63.71626541543557
3392,64.97184825602925
3393,71.32575435959761
3394,56.371977337550604
3395,67.21124405149882
3396,65.6620640776562
3397,67.02887840698877
3398,60.67110344907204
3399,60.67110344907204
3400,64.99473919380664
3401,68.48718332446263
3402,61.522858679544996
3403,63.958448422380386
3404,58.33566160127065
3405,57.299394042794155
3406,56.36041786786986
3407,64.59425734363548
3408,68.19614850124759
3409,68.19614850124759
3410,68.19614850124759
3411,75.39982989395237
3412,67.12786488966374
3413,67.13170900716604
3414,63.36958483655133
3415,63.36958483655133
3416,66.55633193187954
3417,74.87454352154641
3418,68.22021948081967
3419,59.61042189146215
3420,59.281641924136395
3421,64.28515481022163
3422,59.71483588242998
3423,63.8182827864439
3424,61.364069082144155
3425,67.916273323594
3426,66.85946181348582
3427,66.5007055456863
3428,64.28817082580143
3429,75.96413333289556
3430,70.20996427839229
3431,64.35165149836442
3432,68.20948448663424
3433,66.33097419544082
3434,62.96779713672114
3435,65.07730380888346
3436,67.40410717703786
3437,66.71344286957383
3438,62.07817951376102
3439,62.633488200480286
3440,69.41744486309514
3441,66.36211333140167
3442,64.06566601019003
3443,68.90913925268326
3444,71.94065063869874
3445,71.94065063869874
3446,70.992321619868
3447,64.07624787826778
3448,59.292214641300546
3449,59.700979873489665
3450,73.87784449093465
3451,74.67872093516075
3452,58.22067332765383
3453,67.1240142243816
3454,63.483405535078504
3455,70.60346489417313
3456,66.61591999628519
3457,71.66924986930557
3458,57.937392910515314
3459,66.40429328948568
3460,66.19079760612672
3461,69.7330793189252
3462,62.80586526002064
3463,63.90235681801182
3464,60.20486693583062
3465,69.26719873683376
3466,63.269282025073004
3467,61.69314082946572
3468,60.04054335807087
3469,66.69869705957932
3470,66.98546705751825
3471,60.24464692107522
3472,67.44710167518829
3473,59.98923105794921
3474,62.60520950571846
3475,64.12029885728585
3476,71.32287197313319
3477,66.73348234041983
3478,61.96242974891972
3479,64.26106161487633
3480,63.835442913142174
3481,65.1082637601318
3482,64.69830717897077
3483,65.1443988422363
3484,62.13427993407277
3485,62.9782932254983
3486,63.65129536951087
3487,57.72959049644664
3488,78.24286428163725
3489,70.80942516618653
3490,77.60014133057284
3491,77.60014133057284
3492,58.53697803258214
3493,74.0279006923855
3494,73.83028892695062
3495,60.837380505293254
3496,68.21723444397325
3497,65.56451524131347
3498,64.04382399860911
3499,68.55377658501158
3500,71.29668132776925
3501,62.77058768169142
3502,60.84492701802394
3503,61.39414603488419
3504,61.39414603488419
3505,73.917672894715
3506,58.82362172550374
3507,68.91763189283166
3508,66.0886845459895
3509,65.66683644576743
3510,73.35115675744021
3511,69.11866811507333
3512,69.11866811507333
3513,69.11866811507333
3514,64.20565402671116
3515,62.89686268865315
3516,66.63241192267189
3517,68.07404777195339
3518,64.71473007918007
3519,64.78118842048778
3520,59.922987470659926
3521,67.3430211936987
3522,65.53665732006233
3523,58.96347748967102
3524,66.49931937794877
3525,70.65077364152278
3526,67.66976101620949
3527,65.31991346915592
3528,61.134459561994
3529,68.10714961161142
3530,66.94253722798318
3531,63.356811414480795
3532,63.356811414480795
3533,61.92457466990295
3534,65.69937304086848
3535,65.53478766307033
3536,74.11771936125041
3537,65.98073668743865
3538,65.7661789870847
3539,67.14998151167356
3540,65.3935175450624
3541,70.72171259213059
3542,61.70617136412366
3543,67.64726023999286
3544,67.72561315508374
3545,59.55900361561831
3546,63.950462754844196
3547,63.468252562610935
3548,63.468252562610935
3549,57.50838907813506
3550,57.50838907813506
3551,71.17046362562155
3552,67.39576349652168
3553,66.52390484750508
3554,74.47561861840292
3555,73.08438132778906
3556,57.63860887747673
3557,68.1920864264401
3558,71.67845747893399
3559,64.20965951881375
3560,65.9803105555199
3561,65.9803105555199
3562,66.99033409402253
3563,59.97851591642366
3564,59.97851591642366
3565,59.97851591642366
3566,58.42255550043215
3567,67.79589037143352
3568,60.3083321702316
3569,68.01298340658501
3570,68.01298340658501
3571,58.461498601258285
3572,60.203935761459476
3573,69.01676653407868
3574,64.47187050815458
3575,61.917928042470564
3576,62.995323897711785
3577,59.4558977102247
3578,62.46598099219745
3579,60.456588195564365
3580,59.231977115052516
3581,59.231977115052516
3582,58.64223150853841
3583,57.73280003082882
3584,64.81281585986846
3585,63.18896973549094
3586,63.529552207521455
3587,63.529552207521455
3588,53.69526564781958
3589,69.75176106541242
3590,57.680443811994834
3591,57.680443811994834
3592,54.25559087529309
3593,54.25559087529309
3594,54.25559087529309
3595,57.74842443099921
3596,51.78278866289326
3597,60.355287163804654
3598,65.72050580653857
3599,68.96756648507208
3600,66.86781452887587
3601,74.67483504871333
3602,65.24190023038278
3603,64.65266710472117
3604,64.65266710472117
3605,63.07202727544884
3606,63.74702733845883
3607,63.992176221433034
3608,64.23470223977648
3609,68.13447702685637
3610,73.08995687558965
3611,61.09872100567105
3612,56.64836631830645
3613,60.90443073706561
3614,66.5224019775918
3615,63.29747887206753
3616,62.820838900541226
3617,55.05981600177782
3618,59.23085961389136
3619,56.5221542124809
3620,60.48780502455577
3621,57.354230213957614
3622,57.03984802743497
3623,57.03984802743497
3624,58.39069045799786
3625,58.39069045799786
3626,61.884385472817414
3627,62.264626555868524
3628,62.65498238689569
3629,65.40376530151984
3630,65.40376530151984
3631,64.33620093423673
3632,65.22317757975785
3633,74.27602687443245
3634,78.35884810503345
3635,53.25499512505903
3636,71.7286983794161
3637,61.15756983558087
3638,56.344648638226786
3639,62.845454935482636
3640,64.31195714798024
3641,64.31195714798024
3642,72.17741920530493
3643,63.18950286065084
3644,65.96235060479314
3645,62.51857981739171
3646,58.58148907215129
3647,62.429578187165326
3648,68.24342681009432
3649,75.0037464629533
3650,74.55829921252716
3651,66.1615714009696
3652,66.10230538006964
3653,65.96141305839639
3654,65.44727607311752
3655,66.14163586622293
3656,63.01603968260337
3657,62.62856106249064
3658,66.70677897220313
3659,67.96932120747695
3660,69.04957904355602
3661,69.04957904355602
3662,65.94806271720918
3663,60.58183620624024
3664,62.52296451685203
3665,62.52296451685203
3666,61.0978476249558
3667,64.84003872004912
3668,63.58603835642783
3669,63.58603835642783
3670,63.58603835642783
3671,63.58603835642783
3672,63.58603835642783
3673,66.80366502056123
3674,64.3401190115356
3675,67.92031309097598
3676,63.83731990084739
3677,62.2210316872658
3678,66.06104662578409
3679,65.72295430861173
3680,65.72295430861173
3681,65.72295430861173
3682,60.106116433972694
3683,60.106116433972694
3684,57.28673141036945
3685,57.28673141036945
3686,66.38006664221535
3687,65.12059409492377
3688,70.63181634774972
3689,70.06363873202565
3690,57.8500478573632
3691,58.99102624298427
3692,58.99102624298427
3693,57.21873252033499
3694,58.8176519539375
3695,61.814807774115515
3696,61.814807774115515
3697,61.814807774115515
3698,60.046613792909476
3699,67.28045499694889
3700,67.28045499694889
3701,61.206771323597266
3702,61.13610747470514
3703,66.3278594837729
3704,65.90919886974037
3705,60.68932853249571
3706,60.68932853249571
3707,62.71113566484988
3708,60.11551255336838
3709,71.12386002512065
3710,59.90814657992944
3711,59.90814657992944
3712,73.3535877929499
3713,60.77024071127434
3714,62.17783760398689
3715,62.17783760398689
3716,62.17783760398689
3717,62.17783760398689
3718,62.17783760398689
3719,65.34741586832713
3720,75.17674612133484
3721,63.9424869534748
3722,66.39670238552543
3723,60.55137275224747
3724,66.40367307963241
3725,62.27807202742369
3726,58.588191557445896
3727,70.12053782002043
3728,66.79928632559722
3729,69.64387225051182
3730,68.95789062199586
3731,61.45272828637677
3732,69.06030108993693
3733,66.41690728708859
3734,67.54897505268914
3735,60.77187818971042
3736,63.69132791716726
3737,60.30682295261736
3738,64.76700575024734
3739,63.504955063181946
3740,63.504955063181946
3741,63.700339128572274
3742,65.19059824420168
3743,62.00074463608443
3744,62.00074463608443
3745,59.637512838043605
3746,67.25117006196287
